Date,Value1,Value2,Index
2015-03-11,0.022812394125309485,"4,625.73",639
2015-03-12,0.770458159723091,"4,661.81",640
2015-03-13,1.052,"4,710.85",641
2015-03-16,2.7756,"4,841.61",642
2015-03-17,1.3846,"4,908.65",643
2015-03-18,2.1064,"5,012.04",644
2015-03-19,0.3074,"5,027.45",645
2015-03-20,1.2434,"5,089.96",646
2015-03-23,2.3366,"5,208.89",647
2015-03-24,0.4325,"5,231.42",648
2015-03-25,0.193,"5,241.52",649
2015-03-26,-0.5484,"5,212.77",650
2015-03-27,0.836,"5,256.35",651
2015-03-30,1.7914,"5,350.51",652
2015-03-31,-0.2808,"5,335.49",653
2015-04-01,2.1118,"5,448.17",654
2015-04-02,1.1205,"5,509.21",655
2015-04-03,1.4834,"5,590.94",656
2015-04-07,2.1567,"5,711.52",657
2015-04-08,-0.0949,"5,706.10",658
2015-04-09,-0.8036,"5,660.24",659
2015-04-10,2.2432,"5,787.21",660
2015-04-13,1.9792,"5,901.75",661
2015-04-14,0.2404,"5,915.94",662
2015-04-15,-2.5528,"5,764.91",663
2015-04-16,2.087,"5,885.23",664
2015-04-17,1.239,"5,958.14",665
2015-04-20,-1.7654,"5,852.96",666
2015-04-21,2.9124,"6,023.42",667
2015-04-22,2.7325,"6,188.01",668
2015-04-23,0.5907,"6,224.56",669
2015-04-24,-0.3117,"6,205.16",670
2015-04-27,1.5433,"6,300.93",671
2015-04-28,-2.1118,"6,167.86",672
2015-04-29,1.4548,"6,257.59",673
2015-04-30,0.0162,"6,258.61",674
2015-05-04,0.7823,"6,307.57",675
2015-05-05,-3.5119,"6,086.06",676
2015-05-06,-0.9503,"6,028.22",677
2015-05-07,-1.9110640283370597,"5,912.67",678
2015-05-08,3.0711352903580535,"6,094.72",679
2015-05-11,3.729922557356576,"6,324.11",680
2015-05-12,1.8130202878566357,"6,440.47",681
2015-05-13,0.15689224681606362,"6,450.72",682
2015-05-14,0.04553139892027101,"6,453.70",683
2015-05-15,-1.0586204579410299,"6,384.32",684
2015-05-18,0.7796481372358836,"6,435.07",685
2015-05-19,2.8650001626247508,"6,623.79",686
2015-05-20,1.3495929317959046,"6,715.71",687
2015-05-21,2.705012580668421,"6,903.76",688
2015-05-22,1.7048367207270467,"7,026.53",689
2015-05-25,2.3976486040300236,"7,202.85",690
2015-05-26,2.732616346009839,"7,409.93",691
2015-05-27,0.5269124505693135,"7,451.34",692
2015-05-28,-5.768269533543526,"6,993.60",693
2015-05-29,0.705609203705604,"7,047.31",694
2015-06-01,4.536618053185628,"7,402.48",695
2015-06-02,2.6532865644229386,"7,624.02",696
2015-06-03,0.21951859352592282,"7,643.01",697
2015-06-04,0.14074234696744004,"7,655.22",698
2015-06-05,1.0517278437682605,"7,748.37",699
2015-06-08,0.08153763199143937,"7,755.74",700
2015-06-09,-0.26639595582492703,"7,731.53",701
2015-06-10,0.9021560462081099,"7,813.59",702
2015-06-11,0.845082059847112,"7,891.57",703
2015-06-12,0.9964232436897148,"7,984.43",704
2015-06-15,-1.6382919983808841,"7,830.24",705
2015-06-16,-3.020295160773589,"7,549.98",706
2015-06-17,1.512823345781383,"7,686.79",707
2015-06-18,-2.958395107446858,"7,411.91",708
2015-06-19,-5.2192991747870865,"6,943.04",709
2015-06-23,1.2356698981083818,"7,048.74",710
2015-06-24,1.6664278691325727,"7,195.78",711
2015-06-25,-2.9095797306331956,"6,932.39",712
2015-06-26,-6.298875921051411,"6,377.07",713
2015-06-29,-4.012714180117483,"6,044.16",714
2015-06-30,4.1028270785570955,"6,374.83",715
2015-07-01,-3.83578647009514,"6,038.69",716
2015-07-02,-3.7124718061027093,"5,725.83",717
2015-07-03,-4.13401330934559,"5,390.68",718
2015-07-06,-0.47424053649761605,"5,353.86",719
2015-07-07,-2.641322641063476,"5,145.51",720
2015-07-08,-3.205570789766944,"4,900.42",721
2015-07-09,3.3111177961177085,"5,144.13",722
2015-07-10,3.083644320097739,"5,386.22",723
2015-07-13,2.5629068650760796,"5,598.64",724
2015-07-14,0.13397986679807555,"5,610.20",725
2015-07-15,-2.700404105080329,"5,375.38",726
2015-07-16,0.745660680843256,"5,437.81",727
2015-07-17,2.964144994879141,"5,691.55",728
2015-07-20,0.8526307535157199,"5,768.49",729
2015-07-21,0.6757069051052766,"5,830.52",730
2015-07-22,0.42091430345257647,"5,869.74",731
2015-07-23,1.6728337480971713,"6,026.95",732
2015-07-24,-0.8983625443679422,"5,940.26",733
2015-07-27,-4.83562410865071,"5,478.88",734
2015-07-28,-1.151722919419107,"5,375.72",735
2015-07-29,2.409513567728634,"5,590.31",736
2015-07-30,-1.686643866489492,"5,433.40",737
2015-07-31,-0.5894167450461479,"5,380.01",738
2015-08-03,-1.2198488524336397,"5,270.29",739
2015-08-04,2.6892891003218886,"5,507.63",740
2015-08-05,-0.7963461720848308,"5,433.98",741
2015-08-06,-0.36547889712745313,"5,400.55",742
2015-08-07,1.6084077314473757,"5,547.11",743
2015-08-10,2.8168171147635173,"5,811.70",744
2015-08-11,0.10923406768954835,"5,822.53",745
2015-08-12,-0.7451569938042492,"5,748.50",746
2015-08-13,1.2540966606720136,"5,871.15",747
2015-08-14,0.2745679878952487,"5,898.59",748
2015-08-17,0.6468377030060535,"5,963.36",749
2015-08-18,-3.968110428408165,"5,561.44",750
2015-08-19,1.1830318043575172,"5,674.28",751
2015-08-20,-1.8660440384083767,"5,490.65",752
2015-08-21,-2.887484866517866,"5,215.02",753
2015-08-24,-4.731324257405705,"4,788.04",754
2015-08-25,-4.152966299064234,"4,442.48",755
2015-08-26,-1.3948790238739153,"4,334.14",756
2015-08-27,2.556233523839601,"4,530.14",757
2015-08-28,2.9103742321554806,"4,764.94",758
2015-08-31,-0.9449556715983388,"4,684.96",759
2015-09-01,-1.8628156885253115,"4,529.78",760
2015-09-02,-0.7787080643194965,"4,466.57",761
2015-09-07,-0.5600825059623658,"4,421.33",762
2015-09-08,1.924365985117026,"4,575.43",763
2015-09-09,1.5070111527314756,"4,701.48",764
2015-09-10,-0.7390933650191643,"4,637.70",765
2015-09-11,0.23509873916945553,"4,657.70",766
2015-09-14,-2.44123947824646,"4,450.35",767
2015-09-15,-2.5164751643607097,"4,245.27",768
2015-09-16,3.1417636028910363,"4,490.13",769
2015-09-17,-0.9976449435784644,"4,407.82",770
2015-09-18,0.5139442370406887,"4,449.18",771
2015-09-21,1.4910970799524914,"4,570.03",772
2015-09-22,0.41785346423980707,"4,604.73",773
2015-09-23,-0.8668337068291376,"4,533.30",774
2015-09-24,0.6045327314096492,"4,581.45",775
2015-09-25,-1.5004841609432868,"4,463.49",776
2015-09-28,0.7690587286530257,"4,521.85",777
2015-09-29,-1.068632929004774,"4,440.56",778
2015-09-30,0.2654672183659637,"4,460.10",779
2015-10-08,2.1595416235693556,"4,615.69",780
2015-10-09,0.8854148044205546,"4,681.41",781
2015-10-12,2.30362405832982,"4,852.99",782
2015-10-13,0.43415947487228096,"4,886.25",783
2015-10-14,-0.7482554936539324,"4,829.10",784
2015-10-15,1.7829239328898778,"4,962.58",785
2015-10-16,0.9631893462115327,"5,036.52",786
2015-10-19,0.0017608681492481287,"5,036.66",787
2015-10-20,1.0207015215845694,"5,114.45",788
2015-10-21,-3.1186784716736375,"4,875.25",789
2015-10-22,1.8177912475243956,"5,009.16",790
2015-10-23,1.4508790962850826,"5,118.84",791
2015-10-26,0.4201044668792921,"5,151.29",792
2015-10-27,0.3011615514777554,"5,174.62",793
2015-10-28,-1.399470558332377,"5,065.55",794
2015-10-29,0.4118713160177599,"5,096.52",795
2015-10-30,-0.07880490859280624,"5,090.64",796
2015-11-02,-1.367887968033426,"4,989.70",797
2015-11-03,-0.15591199640340359,"4,978.49",798
2015-11-04,3.3994503395865596,"5,221.36",799
2015-11-05,0.7051936733196884,"5,274.37",800
2015-11-06,1.691898483132901,"5,401.92",801
2015-11-09,1.0323377682784225,"5,481.53",802
2015-11-10,0.21679889642395683,"5,498.48",803
2015-11-11,0.672840916855099,"5,551.08",804
2015-11-12,-0.226986267906998,"5,533.36",805
2015-11-13,-1.131279934951185,"5,445.36",806
2015-11-16,1.0531780189207562,"5,526.14",807
2015-11-17,-0.36318239748303693,"5,497.87",808
2015-11-18,-1.0077956676391955,"5,419.63",809
2015-11-19,1.6025681731268797,"5,542.25",810
2015-11-20,0.6547809544743454,"5,592.71",811
2015-11-23,-0.4943135041316282,"5,554.99",812
2015-11-24,0.43115681667104266,"5,587.51",813
2015-11-25,1.0821063697929554,"5,668.74",814
2015-11-26,-0.43448804707719774,"5,636.34",815
2015-11-27,-4.544333403042434,"5,306.07",816
2015-11-30,0.36471203215006065,"5,330.91",817
2015-12-01,0.2190268309362717,"5,345.86",818
2015-12-02,0.8373034667288289,"5,402.59",819
2015-12-03,1.3765679750392912,"5,496.62",820
2015-12-04,-0.8296649299445926,"5,439.65",821
2015-12-07,0.7359738623107654,"5,488.94",822
2015-12-08,-1.5406338019303973,"5,385.93",823
2015-12-09,-0.020115499488910435,"5,384.63",824
2015-12-10,-0.2054983005945605,"5,371.41",825
2015-12-11,-0.55604668780704,"5,335.84",826
2015-12-14,1.903685272014867,"5,456.51",827
2015-12-15,0.43908876695798277,"5,484.63",828
2015-12-16,0.2977104114324558,"5,503.52",829
2015-12-17,2.1120898627052433,"5,635.12",830
2015-12-18,-0.03305881395486067,"5,633.02",831
2015-12-21,1.4086052636115012,"5,722.03",832
2015-12-22,0.6008666610712023,"5,760.29",833
2015-12-23,-0.7670231478014429,"5,711.29",834
2015-12-24,-0.4071181159521177,"5,685.59",835
2015-12-25,0.49208677754318536,"5,716.56",836
2015-12-28,-2.2429276049855065,"5,576.04",837
2015-12-29,0.9063553775610615,"5,631.47",838
2015-12-30,0.63127976731999,"5,670.35",839
2015-12-31,-1.2543976897939544,"5,592.64",840
2016-01-04,-7.221972087338303,"5,156.02",841
2016-01-05,-0.9484677518292802,"5,101.97",842
2016-01-06,2.0871095048224086,"5,219.81",843
2016-01-07,-7.081625386896995,"4,809.71",844
2016-01-08,1.1890187147655549,"4,874.65",845
2016-01-11,-5.397574128181943,"4,571.97",846
2016-01-12,0.2132289033253405,"4,583.36",847
2016-01-13,-2.5450637263873843,"4,446.67",848
2016-01-14,2.5097249932916506,"4,578.46",849
2016-01-15,-2.909828104093235,"4,420.99",850
2016-01-18,1.1070177936724825,"4,478.99",851
2016-01-19,2.9046491196430653,"4,634.16",852
2016-01-20,-0.9119255819959461,"4,583.39",853
2016-01-21,-3.0926623336667016,"4,414.23",854
2016-01-22,1.1395840065810976,"4,474.63",855
2016-01-25,0.7375335432639087,"4,514.42",856
2016-01-26,-5.703663747739554,"4,204.88",857
2016-01-27,-0.695436018125038,"4,169.19",858
2016-01-28,-3.025679284483628,"4,013.12",859
2016-01-29,2.8630054906729083,"4,154.91",860
2016-02-01,-1.1188671847776512,"4,097.08",861
2016-02-02,2.383554780049131,"4,218.69",862
2016-02-03,0.11083977495480164,"4,224.52",863
2016-02-04,1.4212206695335878,"4,299.54",864
2016-02-05,-0.713823373840937,"4,261.11",865
2016-02-15,-0.15416729596107237,"4,252.90",866
2016-02-16,2.9836232940743077,"4,412.03",867
2016-02-17,0.9583696764586035,"4,465.17",868
2016-02-18,-0.21023199760633907,"4,453.40",869
2016-02-19,0.22914607481988844,"4,466.16",870
2016-02-22,1.7148743331361156,"4,561.69",871
2016-02-23,-0.5773934958366874,"4,528.74",872
2016-02-24,0.38118318911594606,"4,550.35",873
2016-02-25,-5.661699747251302,"4,227.46",874
2016-02-26,0.26164093648455056,"4,241.59",875
2016-02-29,-3.3966183857434795,"4,056.61",876
2016-03-01,1.610428259131283,"4,140.27",877
2016-03-02,3.601967585552917,"4,330.47",878
2016-03-03,0.18891076858282468,"4,341.00",879
2016-03-04,-1.0850947832324298,"4,280.62",880
2016-03-07,1.1460828388122386,"4,343.78",881
2016-03-08,0.3187172976728124,"4,361.63",882
2016-03-09,-1.3732382565887797,"4,283.77",883
2016-03-10,-1.366904813666926,"4,207.43",884
2016-03-11,-0.06430385322281067,"4,203.89",885
2016-03-14,2.0663767382994473,"4,317.67",886
2016-03-15,-0.2507107199175857,"4,303.37",887
2016-03-16,-0.28260559623458364,"4,287.42",888
2016-03-17,1.8652374196007604,"4,392.54",889
2016-03-18,2.0934024198012695,"4,514.16",890
2016-03-21,1.9550741557894553,"4,631.23",891
2016-03-22,-0.34079530357365695,"4,610.20",892
2016-03-23,0.5351902636032788,"4,643.03",893
2016-03-24,-1.1735418219819285,"4,570.48",894
2016-03-25,0.4953614010699182,"4,600.65",895
2016-03-28,-0.5209944161993897,"4,568.76",896
2016-03-29,-1.1890168826320526,"4,496.18",897
2016-03-30,2.423257750760721,"4,641.47",898
2016-03-31,0.1449499274552441,"4,650.49",899
2016-04-01,-0.1752879801533098,"4,639.56",900
2016-04-05,1.5853750160556048,"4,738.23",901
2016-04-06,0.18430452653027748,"4,749.75",902
2016-04-07,-1.1591648110608899,"4,677.99",903
2016-04-08,-0.6210055834539817,"4,640.20",904
2016-04-11,1.4421376074795569,"4,725.53",905
2016-04-12,-0.4619263946750574,"4,698.08",906
2016-04-13,1.1172107186891966,"4,763.06",907
2016-04-14,0.6654053226380443,"4,802.24",908
2016-04-15,-0.04802131487622783,"4,799.42",909
2016-04-18,-1.1640794752709318,"4,732.40",910
2016-04-19,0.29307613078820155,"4,748.91",911
2016-04-20,-2.930968480808991,"4,585.19",912
2016-04-21,-0.8017952246150764,"4,541.68",913
2016-04-22,0.587478712534987,"4,573.18",914
2016-04-25,-0.39384087498362896,"4,552.14",915
2016-04-26,0.8184949922142105,"4,595.40",916
2016-04-27,-0.29730212711427423,"4,579.56",917
2016-04-28,-0.20988185575374135,"4,568.66",918
2016-04-29,-0.07805711769436124,"4,564.67",919
2016-05-03,2.233262646530686,"4,677.33",920
2016-05-04,-0.018232358749851102,"4,676.39",921
2016-05-05,0.40032494637020327,"4,696.78",922
2016-05-06,-3.1382454709269965,"4,537.64",923
2016-05-09,-2.9674022638385296,"4,391.48",924
2016-05-10,-0.08319665418783964,"4,387.49",925
2016-05-11,-0.20172187261895985,"4,377.84",926
2016-05-12,0.014784917176970865,"4,378.54",927
2016-05-13,-0.3288186411500465,"4,363.05",928
2016-05-16,1.233250364130889,"4,420.87",929
2016-05-17,-0.18689749886484971,"4,411.97",930
2016-05-18,-1.8138880184775852,"4,325.80",931
2016-05-19,0.24951214661119725,"4,337.45",932
2016-05-20,0.7864545591565653,"4,374.19",933
2016-05-23,0.9340388746067934,"4,418.14",934
2016-05-24,-0.8731330376104346,"4,377.67",935
2016-05-25,-0.24738258546605496,"4,366.37",936
2016-05-26,0.3311604256026104,"4,381.21",937
2016-05-27,-0.06989916158647554,"4,378.09",938
2016-05-30,-0.21425073766213282,"4,368.69",939
2016-05-31,3.7509174598991653,"4,532.85",940
2016-06-01,0.2836982967138738,"4,545.76",941
2016-06-02,0.6403,"4,574.87",942
2016-06-03,0.4912,"4,597.34",943
2016-06-06,0.0453,"4,599.42",944
2016-06-07,0.0366,"4,601.11",945
2016-06-08,-0.2981,"4,587.39",946
2016-06-13,-4.0561,"4,401.32",947
2016-06-14,0.344,"4,416.46",948
2016-06-15,2.497,"4,526.74",949
2016-06-16,-0.3155,"4,512.46",950
2016-06-17,0.5771,"4,538.50",951
2016-06-20,0.221,"4,548.53",952
2016-06-21,-0.7334,"4,515.17",953
2016-06-22,1.3353,"4,575.46",954
2016-06-23,-0.4583,"4,554.49",955
2016-06-24,-1.0655,"4,505.96",956
2016-06-27,1.9783,"4,595.10",957
2016-06-28,0.8157,"4,632.58",958
2016-06-29,0.3501,"4,648.80",959
2016-06-30,0.0391,"4,650.62",960
2016-07-01,-0.1292,"4,644.61",961
2016-07-04,1.742,"4,725.52",962
2016-07-05,0.3198,"4,740.63",963
2016-07-06,0.3921,"4,759.22",964
2016-07-07,0.0134,"4,759.86",965
2016-07-08,-0.3805,"4,741.75",966
2016-07-11,-0.0618,"4,738.82",967
2016-07-12,1.4656,"4,808.27",968
2016-07-13,0.5746,"4,835.90",969
2016-07-14,0.0068,"4,836.23",970
2016-07-15,-0.2353,"4,824.85",971
2016-07-18,-0.4371,"4,803.76",972
2016-07-19,0.091,"4,808.13",973
2016-07-20,-0.1356,"4,801.61",974
2016-07-21,0.3132,"4,816.65",975
2016-07-22,-0.8543,"4,775.50",976
2016-07-25,0.1309,"4,781.75",977
2016-07-26,1.2217,"4,840.17",978
2016-07-27,-3.2307,"4,683.80",979
2016-07-28,-0.0312,"4,682.34",980
2016-07-29,-0.6328,"4,652.71",981
2016-08-01,-1.2401,"4,595.01",982
2016-08-02,0.6968,"4,627.03",983
2016-08-03,0.3209,"4,641.88",984
2016-08-04,0.503,"4,665.23",985
2016-08-05,-0.2549,"4,653.34",986
2016-08-08,1.0579,"4,702.57",987
2016-08-09,0.8787,"4,743.89",988
2016-08-10,-0.3491,"4,727.33",989
2016-08-11,-0.9944,"4,680.32",990
2016-08-12,1.3864,"4,745.21",991
2016-08-15,2.5493,"4,866.18",992
2016-08-16,0.1837,"4,875.12",993
2016-08-17,0.1372,"4,881.81",994
2016-08-18,-0.1,"4,876.93",995
2016-08-19,0.1128,"4,882.43",996
2016-08-22,-1.0435,"4,831.48",997
2016-08-23,0.1631,"4,839.36",998
2016-08-24,0.0054,"4,839.62",999
2016-08-25,-0.6534,"4,808.00",1000
2016-08-26,0.199,"4,817.57",1001
2016-08-29,0.1501,"4,824.80",1002
2016-08-30,0.0624,"4,827.81",1003
2016-08-31,0.2525,"4,840.00",1004
2016-09-01,-0.7616,"4,803.14",1005
2016-09-02,-0.0733,"4,799.62",1006
2016-09-05,0.3638,"4,817.08",1007
2016-09-06,1.1727,"4,873.57",1008
2016-09-07,-0.0094,"4,873.11",1009
2016-09-08,0.2231,"4,883.98",1010
2016-09-09,-0.6534,"4,852.07",1011
2016-09-12,-2.4,"4,735.62",1012
2016-09-13,0.386,"4,753.90",1013
2016-09-14,-0.5764,"4,726.50",1014
2016-09-19,0.9665,"4,772.18",1015
2016-09-20,-0.0746,"4,768.62",1016
2016-09-21,0.2221,"4,779.21",1017
2016-09-22,0.6459,"4,810.08",1018
2016-09-23,-0.3987,"4,790.90",1019
2016-09-26,-1.913,"4,699.25",1020
2016-09-27,0.665,"4,730.50",1021
2016-09-28,-0.201,"4,720.99",1022
2016-09-29,0.3605,"4,738.01",1023
2016-09-30,0.4092,"4,757.40",1024
2016-10-10,1.6866,"4,837.64",1025
2016-10-11,0.554,"4,864.44",1026
2016-10-12,-0.0471,"4,862.15",1027
2016-10-13,0.1226,"4,868.11",1028
2016-10-14,-0.0604,"4,865.17",1029
2016-10-17,-0.867,"4,822.99",1030
2016-10-18,1.4315,"4,892.03",1031
2016-10-19,-0.1192,"4,886.20",1032
2016-10-20,0.1869,"4,895.33",1033
2016-10-21,-0.1516,"4,887.91",1034
2016-10-24,0.9724,"4,935.44",1035
2016-10-25,0.2504,"4,947.80",1036
2016-10-26,-0.3971,"4,928.15",1037
2016-10-27,-0.1453,"4,920.99",1038
2016-10-28,-0.6186,"4,890.55",1039
2016-10-31,-0.0677,"4,887.24",1040
2016-11-01,0.9112423263845775,"4,931.76",1041
2016-11-02,-0.6907490933734561,"4,897.74",1042
2016-11-03,0.7550851586980647,"4,934.25",1043
2016-11-04,-0.298754346211397,"4,919.62",1044
2016-11-07,0.08271841471520079,"4,923.66",1045
2016-11-08,0.5266504750052441,"4,949.30",1046
2016-11-09,-0.6299450293387073,"4,918.45",1047
2016-11-10,1.269868717626906,"4,980.24",1048
2016-11-11,0.6526275510930867,"5,012.47",1049
2016-11-14,0.3571165958814838,"5,030.26",1050
2016-11-15,0.2854007697434744,"5,044.48",1051
2016-11-16,0.0554545201098611,"5,047.23",1052
2016-11-17,-0.06363396588331281,"5,044.14",1053
2016-11-18,-0.4532011650418627,"5,022.16",1054
2016-11-21,0.4714041806256172,"5,044.90",1055
2016-11-22,0.85923114347257,"5,086.51",1056
2016-11-23,-0.24971074680000202,"5,074.33",1057
2016-11-24,-0.09281925776329593,"5,069.83",1058
2016-11-25,0.5603211197483257,"5,096.93",1059
2016-11-28,0.20553128102847543,"5,107.02",1060
2016-11-29,-0.2469752548872099,"5,094.99",1061
2016-11-30,-0.5376124400977167,"5,068.87",1062
2016-12-01,0.6440405358110082,"5,100.05",1063
2016-12-02,-1.4316891038912651,"5,030.27",1064
2016-12-05,-1.1015291661442945,"4,977.03",1065
2016-12-06,0.0029018298519050568,"4,977.17",1066
2016-12-07,0.8635519290015389,"5,018.43",1067
2016-12-08,-0.3755255788220706,"5,000.31",1068
2016-12-09,0.1325354455110664,"5,006.61",1069
2016-12-12,-3.955126134094129,"4,818.29",1070
2016-12-13,0.23232161649884653,"4,829.24",1071
2016-12-14,-0.6467207787515727,"4,798.50",1072
2016-12-15,0.016778937006454928,"4,799.28",1073
2016-12-16,0.5998112425132054,"4,827.35",1074
2016-12-19,-0.24673752588937958,"4,815.73",1075
2016-12-20,-0.3549295286780939,"4,799.13",1076
2016-12-21,0.8360669054556803,"4,838.25",1077
2016-12-22,-0.07292845932517845,"4,834.80",1078
2016-12-23,-1.023453369909624,"4,786.61",1079
2016-12-26,0.4183631797552615,"4,806.21",1080
2016-12-27,0.004296986520774964,"4,806.41",1081
2016-12-28,-0.3809928659396993,"4,788.62",1082
2016-12-29,-0.242759671426975,"4,777.30",1083
2016-12-30,0.2080638261432474,"4,786.98",1084
2017-01-03,0.9607154463939471,"4,831.69",1085
2017-01-04,1.0349400679789766,"4,879.99",1086
2017-01-05,0.028770238642661254,"4,881.35",1087
2017-01-06,-0.643059641305523,"4,850.94",1088
2017-01-09,0.5204373935201244,"4,875.43",1089
2017-01-10,-0.28881925339614267,"4,861.77",1090
2017-01-11,-0.9318998745995376,"4,818.12",1091
2017-01-12,-0.7745044881892595,"4,782.32",1092
2017-01-13,-0.896415030715839,"4,741.08",1093
2017-01-16,-2.085918776268066,"4,645.33",1094
2017-01-17,0.6559024311390822,"4,675.60",1095
2017-01-18,-0.012222572310756137,"4,675.03",1096
2017-01-19,-0.3895,"4,656.82",1097
2017-01-20,1.1701,"4,711.31",1098
2017-01-23,0.6306,"4,741.02",1099
2017-01-24,-0.1713,"4,732.90",1100
2017-01-25,0.2793,"4,746.12",1101
2017-01-26,0.5122,"4,770.43",1102
2017-02-03,-0.4658,"4,748.21",1103
2017-02-06,0.6831564559565788,"4,780.50",1104
2017-02-07,-0.04662114849801487,"4,778.28",1105
2017-02-08,0.5972650899167559,"4,806.69",1106
2017-02-09,0.5949033097868097,"4,835.26",1107
2017-02-10,0.14702538763554557,"4,842.30",1108
2017-02-13,0.6257188238700842,"4,872.11",1109
2017-02-14,-0.03197762266041459,"4,870.58",1110
2017-02-15,-0.7100345379828641,"4,836.76",1111
2017-02-16,0.6413434017906606,"4,867.22",1112
2017-02-17,-0.7380962580242436,"4,831.84",1113
2017-02-20,1.1789144746880753,"4,888.10",1114
2017-02-21,0.6242607587546805,"4,918.36",1115
2017-02-22,0.34594549924187823,"4,935.19",1116
2017-02-23,-0.24412670511287998,"4,923.30",1117
2017-02-24,0.13919843296172552,"4,930.06",1118
2017-02-27,-0.786119218600957,"4,891.91",1119
2017-02-28,0.30049474490725986,"4,906.27",1120
2017-03-01,0.22802319200206592,"4,917.19",1121
2017-03-02,-0.6515153629393738,"4,885.97",1122
2017-03-03,0.05895943125523498,"4,888.78",1123
2017-03-06,0.8606156859492667,"4,929.80",1124
2017-03-07,0.2161635627679668,"4,940.14",1125
2017-03-08,-0.288264682832448,"4,926.43",1126
2017-03-09,-0.7078161069750087,"4,892.83",1127
2017-03-10,0.04111866112367013,"4,894.77",1128
2017-03-13,0.8175116796954227,"4,933.24",1129
2017-03-14,-0.12658302054764897,"4,927.20",1130
2017-03-15,0.027253389064366945,"4,928.46",1131
2017-03-16,0.825036388181365,"4,966.28",1132
2017-03-17,-0.9289556587797454,"4,923.53",1133
2017-03-20,0.2503491115420498,"4,934.95",1134
2017-03-21,0.34454076666928535,"4,950.67",1135
2017-03-22,-0.5007630876722886,"4,927.75",1136
2017-03-23,0.18653261306622673,"4,936.26",1137
2017-03-24,0.5692088082444412,"4,962.37",1138
2017-03-27,-0.33264210064284416,"4,946.99",1139
2017-03-28,-0.2793166172759362,"4,934.17",1140
2017-03-29,-0.41348222119384814,"4,915.45",1141
2017-03-30,-1.568184466677424,"4,844.46",1142
2017-03-31,0.42322791194823656,"4,863.51",1143
2017-04-05,1.9084772751020953,"4,949.59",1144
2017-04-06,0.33379103779326613,"4,965.08",1145
2017-04-07,0.11461697849532214,"4,970.40",1146
2017-04-10,-0.6014414108706442,"4,942.59",1147
2017-04-11,0.6479438518747559,"4,972.47",1148
2017-04-12,-0.5933087136347278,"4,944.72",1149
2017-04-13,0.3014268141936127,"4,958.74",1150
2017-04-14,-1.2304180248339722,"4,901.23",1151
2017-04-17,-0.9187103081317203,"4,858.68",1152
2017-04-18,-0.7369454547852824,"4,824.73",1153
2017-04-19,-0.9620063422655819,"4,780.79",1154
2017-04-20,0.0008628200305560664,"4,780.83",1155
2017-04-21,-0.28579444090905437,"4,768.25",1156
2017-04-24,-2.215306046620078,"4,671.02",1157
2017-04-25,0.3528788576724062,"4,686.41",1158
2017-04-26,0.23626655402092492,"4,696.71",1159
2017-04-27,0.2863186726475164,"4,709.19",1160
2017-04-28,0.201448712667023,"4,718.13",1161
2017-05-02,-0.11498469846168825,"4,713.02",1162
2017-05-03,-0.3376261837186131,"4,698.04",1163
2017-05-04,-0.30042013405004664,"4,684.75",1164
2017-05-05,-1.0641311846869024,"4,637.68",1165
2017-05-08,-1.4570682501708574,"4,573.67",1166
2017-05-09,0.26270955987564826,"4,585.07",1167
2017-05-10,-1.2987502564214026,"4,528.31",1168
2017-05-11,-0.04994833550625291,"4,526.13",1169
2017-05-12,0.32532357932815287,"4,540.47",1170
2017-05-15,0.39035510688410613,"4,557.81",1171
2017-05-16,1.543085293795631,"4,626.38",1172
2017-05-17,-0.08420912584380956,"4,622.53",1173
2017-05-18,-0.5586712919827346,"4,597.10",1174
2017-05-19,0.05557654479437969,"4,599.61",1175
2017-05-22,-0.8234542333420269,"4,562.41",1176
2017-05-23,-1.2572673682177373,"4,505.60",1177
2017-05-24,0.269825268434029,"4,517.70",1178
2017-05-25,1.2628,"4,574.75",1179
2017-05-26,-0.1045,"4,569.97",1180
2017-05-31,0.0477,"4,572.15",1181
2017-06-01,-1.1616,"4,519.04",1182
2017-06-02,0.3875,"4,536.55",1183
2017-06-05,0.1993,"4,545.59",1184
2017-06-06,0.5506,"4,570.62",1185
2017-06-07,1.6238,"4,644.84",1186
2017-06-08,0.3839,"4,662.67",1187
2017-06-09,0.2632,"4,674.94",1188
2017-06-12,-0.7234,"4,641.12",1189
2017-06-13,0.819,"4,679.13",1190
2017-06-14,-0.6343,"4,649.45",1191
2017-06-15,0.4867,"4,672.08",1192
2017-06-16,-0.2279,"4,661.43",1193
2017-06-19,0.7974,"4,698.60",1194
2017-06-20,-0.026,"4,697.38",1195
2017-06-21,0.5888,"4,725.04",1196
2017-06-22,-0.8322,"4,685.72",1197
2017-06-23,0.4887,"4,708.62",1198
2017-06-26,1.2779,"4,768.79",1199
2017-06-27,0.165,"4,776.66",1200
2017-06-28,-0.6854,"4,743.92",1201
2017-06-29,0.5099,"4,768.11",1202
2017-06-30,0.0845,"4,772.14",1203
2017-07-03,0.1938,"4,781.39",1204
2017-07-04,-0.5492,"4,755.13",1205
2017-07-05,0.9131,"4,798.55",1206
2017-07-06,0.0854,"4,802.65",1207
2017-07-07,0.1245,"4,808.63",1208
2017-07-10,-0.2847,"4,794.94",1209
2017-07-11,-0.4273,"4,774.45",1210
2017-07-12,-0.1919,"4,765.29",1211
