index,ATR,modified_chg
1041,0.00999248660044281,0.9112423907337961
1042,0.009972519880733508,-0.6907497471998477
1043,0.00974346843964556,0.7551489050943464
1044,0.009849083620708108,-0.2987629818587319
1045,0.009850477135634193,0.08272076144994962
1046,0.009777823232564792,0.5266837083380367
1047,0.009789028279318815,-0.6299808314989594
1048,0.009786297316587768,1.2699427902486988
1049,0.009833670794804905,0.6526505014339442
1050,0.009875861502543028,0.3571235614054186
1051,0.009810738440130914,0.28541379476279377
1052,0.009655746688287954,0.05546302725894099
1053,0.009235010469793432,-0.06368435081716112
1054,0.009232077656276311,-0.4535628770390187
1055,0.009210690893707097,0.4718025830572904
1056,0.009198559229745395,0.8599807850522642
1057,0.009182194044040883,-0.24993799672468842
1058,0.009112413121466515,-0.09291951182407811
1059,0.00907834565436607,0.5609760916771647
1060,0.009267140165643985,0.20568012348340167
1061,0.009078834444980748,-0.24726362833319762
1062,0.009073219358793539,-0.53824823214581
1063,0.00910128216465242,0.6447545826051205
1064,0.009113088117822443,-1.4332330068724015
1065,0.009216921939611268,-1.1024448588234155
1066,0.009298168003625677,0.0029037507626039714
1067,0.009199771829784717,0.8643029641696273
1068,0.009231712584409293,-0.3758255926370204
1069,0.009013781485267545,0.13271408963642098
1070,0.009020379489674612,-3.960382345165741
1071,0.009567701312127237,0.23237833266305374
1072,0.009683919889776762,-0.6468041741284133
1073,0.009429121157948589,0.01678618465873091
1074,0.009502802166537348,0.6000062542670392
1075,0.009510611459070364,-0.24681518207119005
1076,0.009423574098430584,-0.355085925454386
1077,0.00949843953112215,0.8363436464598355
1078,0.009553409097011807,-0.07294748814112764
1079,0.00947719416055103,-1.0238222633164566
1080,0.009576292552301262,0.41846120713217044
1081,0.009548583546603852,0.004298132645562974
1082,0.009428185306681132,-0.38115799186524907
1083,0.00947605206502448,-0.24284756492896664
1084,0.009474793264689302,0.20813953007280833
1085,0.009443842680072987,0.961108690736396
1086,0.009318993068887688,1.0355836801825946
1087,0.009395042457958035,0.02878424414935906
1088,0.009376118791569679,-0.6433932438385677
1089,0.009402910178493021,0.5206839932947539
1090,0.00940313858617171,-0.288955997158802
1091,0.009268164412744636,-0.9325727827918592
1092,0.00918646079733082,-0.7752016719646263
1093,0.00923885634339272,-0.8971173976949609
1094,0.00936412887191401,-2.087044316652596
1095,0.009868808806468048,0.6559167295953359
1096,0.009963064549454502,-0.012222593230969742
1104,0.009907592003879726,0.6831638159739892
1105,0.009905129536641815,-0.046621678030244876
1106,0.009910756882940295,0.5972710894518991
1107,0.009983079274277695,0.5949035230568113
1108,0.009806103196397771,0.14703243354049397
1109,0.009676569619322015,0.6258033712379373
1110,0.009638733206312027,-0.03198303463274292
1111,0.009559611902055353,-0.7102145764536104
1112,0.009640024306528112,0.6414511555391684
1113,0.009696617943729613,-0.7381838283068128
1114,0.009753765434224302,1.1790060758895269
1115,0.009834660158201341,0.6242824489859341
1116,0.009783463045474719,0.34596622336336325
1117,0.009735653245195932,-0.24414860736080168
1118,0.009727233572773409,0.1392117410626371
1119,0.009686581416419733,-0.7862188623037049
1120,0.009534451432126135,0.3005801176992945
1121,0.009524329788172003,0.22809089408825267
1122,0.009489947163658214,-0.651738579710995
1123,0.009504937132477718,0.05897843174443911
1124,0.00949999317231745,0.860898744600147
1125,0.00940197481155463,0.2162663192342315
1126,0.009253138974453913,-0.2884818171280845
1127,0.009270541974939256,-0.7083237637997462
1128,0.009261327542206424,0.04114893163224095
1129,0.009226636622312233,0.8181738228968405
1130,0.009339086627961391,-0.1266570054734294
1131,0.008786654341988824,0.02731040837884312
1132,0.008602815851348972,0.8273732614794378
