index,ATR,modified_chg
236,0.020013048017205923,-1.4220361312023158
237,0.020181637377025333,1.764985317411429
238,0.020373069565229895,0.7575346717342383
239,0.02040316890612893,-1.444342153843971
240,0.020421743409128765,-0.9029793601568634
241,0.020504301649710496,-2.280942918087821
242,0.0207433210921763,1.212763188553333
243,0.020703902144561425,2.607907212998823
244,0.02106205545880586,-0.03360766977153492
245,0.020858651200964296,-1.2166823558489555
246,0.020791676696368663,-0.3147700962520875
247,0.0207660038405427,-1.9439727354680298
248,0.020807078002172054,0.13683900620629535
249,0.021032125422056947,0.3342746654948301
250,0.020859038723581698,2.5734330342753284
251,0.021006602361741632,0.2097223253010504
252,0.02102335064857282,1.4330375035332517
253,0.021120732934522626,0.8115614099860261
254,0.02121632949992924,-0.8104554773626155
255,0.021280719814655073,0.0680220696879208
256,0.021349959757518203,0.29233402090076216
257,0.0213470069880166,2.0436787607018374
258,0.02153890107826921,0.4376620355397592
259,0.02131994273235866,-0.31897430462018567
260,0.021244014689169956,-1.1097852705405769
261,0.021278136735583965,-1.369829272144836
262,0.021769194420491352,1.4837729302625835
263,0.021972737111620753,-0.40407181344636156
264,0.021971281015744436,0.20652216921252473
265,0.021947443494241478,0.03413795646918468
266,0.02199095342894181,-0.40599221041382344
267,0.02213304460261938,1.9759312621529443
268,0.02237494648266724,0.4960478241216866
269,0.022401314188457453,-0.6689415303009945
270,0.02243838078793768,-0.19454088131342218
271,0.022436085873539364,-0.6890362152422813
272,0.022357867595811914,0.46026868458146
273,0.022438460108164793,1.4114555487482392
274,0.022447088458046556,0.027987785338308514
275,0.02214463032643364,-0.0252463953713374
276,0.021510924773188132,0.7122944179527878
277,0.02144993058793098,2.121788836616482
278,0.021634153655057355,1.0564403533793751
279,0.021617972462839627,-0.33610479252658887
280,0.021499698393586487,0.5841006305661762
281,0.02119980008127322,-0.22407875722184084
282,0.020877613293553324,-0.006849714976978802
608,0.020652197491249687,2.2756949367844883
609,0.020913344945505417,3.3835414871207594
610,0.02133950526998431,0.9545348872051216
611,0.021192568406514446,-0.36394914373994397
612,0.021185131882585397,1.4950055319850737
613,0.021299512221214397,-0.22431257663235413
614,0.021478980464478926,-0.9234556773352263
615,0.021602187068848967,-0.887645640814184
616,0.02171814560885931,-1.212230296000033
617,0.021922872076276335,-1.3320652244053066
618,0.022055790597382576,2.012850045084362
619,0.02209567392513553,-0.5831478085766497
620,0.022087524927351183,-0.6499788250133547
621,0.02193307318893042,-1.7221728461119257
622,0.0219746837034342,0.1818238835085154
623,0.021907510202952517,1.4866070472402049
624,0.02203696092103391,0.9544933582466301
625,0.021990686821500537,0.5067790410397378
626,0.022028764497716975,1.159491614431044
627,0.02221132835297175,1.307421541878927
628,0.022337555167275265,0.6749563097608376
629,0.022250177388704172,-0.6645179200479826
630,0.022082310435419802,1.6178769486642803
631,0.02216326518133965,0.5818334963976466
632,0.022142081061872123,1.4176803445535855
633,0.022210519263705663,-1.4494017384099105
634,0.022236563294135103,1.094407224330645
635,0.02219157364106623,-0.2915274055582527
636,0.02183590012515284,-0.8428168127019876
637,0.02168877796511495,1.4711872833337174
638,0.021628036406871953,0.41001213300520745
639,0.02103032741142867,0.022812394125309485
640,0.020500576969961586,0.770458159723091
678,0.020120058178645782,-1.9110640283370597
679,0.02009982900676516,3.0711352903580535
680,0.020363304515013118,3.729922557356576
681,0.020595243469123233,1.8130202878566357
682,0.020537375995745018,0.15689224681606362
683,0.020675227291895755,0.04553139892027101
684,0.02062267990138872,-1.0586204579410299
685,0.020782499798854877,0.7796481372358836
686,0.02094519837392577,2.8650001626247508
687,0.021132402735786506,1.3495929317959046
688,0.021406092082693125,2.705012580668421
689,0.021723643757312408,1.7048367207270467
690,0.02186268155862891,2.3976486040300236
691,0.022082746144703742,2.732616346009839
692,0.022428300898650236,0.5269124505693135
693,0.022599257640627004,-5.768269533543526
694,0.023536847080040457,0.705609203705604
695,0.024435744344500035,4.536618053185628
696,0.02511838321769668,2.6532865644229386
697,0.025390232508133107,0.21951859352592282
698,0.02541632378404741,0.14074234696744004
699,0.026278132017130924,1.0517278437682605
700,0.026653304824935095,0.08153763199143937
701,0.02687758851792404,-0.26639595582492703
702,0.027060594648174893,0.9021560462081099
703,0.027238016160492304,0.845082059847112
704,0.027236955077150862,0.9964232436897148
705,0.027151545680711264,-1.6382919983808841
706,0.02740066529237208,-3.020295160773589
707,0.027913062818687225,1.512823345781383
708,0.0283518917537182,-2.958395107446858
709,0.028480838427952786,-5.2192991747870865
710,0.029281770231048197,1.2356698981083818
711,0.03007117412374596,1.6664278691325727
712,0.03032066949687513,-2.9095797306331956
713,0.030869393843610645,-6.298875921051411
714,0.03203958982044573,-4.012714180117483
715,0.03333883095969105,4.1028270785570955
716,0.034987419566858344,-3.83578647009514
717,0.03582049125850431,-3.7124718061027093
718,0.03663552158158456,-4.13401330934559
719,0.03760789704263785,-0.47424053649761605
720,0.03893562474341393,-2.641322641063476
721,0.03943528079560887,-3.205570789766944
722,0.040080012928941436,3.3111177961177085
723,0.04104465381209516,3.083644320097739
724,0.04155198308203726,2.5629068650760796
725,0.04165105397849705,0.13397986679807555
726,0.04200109075712558,-2.700404105080329
727,0.04230179650543413,0.745660680843256
728,0.04296857958111132,2.964144994879141
729,0.04341783917251475,0.8526307535157199
730,0.04366073762898428,0.6757069051052766
731,0.04392750205751007,0.42091430345257647
732,0.04404222781962726,1.6728337480971713
733,0.044049865347495325,-0.8983625443679422
734,0.04424817004369875,-4.83562410865071
735,0.045390727865331555,-1.151722919419107
736,0.04626897733160353,2.409513567728634
737,0.04656769827390203,-1.686643866489492
738,0.04668286968488267,-0.5894167450461479
739,0.04687057977491318,-1.2198488524336397
740,0.04698127024663861,2.6892891003218886
741,0.04716676977296023,-0.7963461720848308
742,0.04734178140911123,-0.36547889712745313
743,0.04748786260951364,1.6084077314473757
744,0.04773460690791708,2.8168171147635173
745,0.04825709375934373,0.10923406768954835
746,0.04825407319918519,-0.7451569938042492
747,0.04804898113218017,1.2540966606720136
748,0.0480924245514476,0.2745679878952487
749,0.04790575100349235,0.6468377030060535
750,0.04793863347904537,-3.968110428408165
751,0.04859663425876548,1.1830318043575172
752,0.04937028137364398,-1.8660440384083767
753,0.04954010472170819,-2.887484866517866
754,0.04922036668431136,-4.731324257405705
755,0.049511760802163685,-4.152966299064234
756,0.04993868165646614,-1.3948790238739153
757,0.050765052689040115,2.556233523839601
758,0.0512361996987761,2.9103742321554806
759,0.05105095193136045,-0.9449556715983388
760,0.05112458887700619,-1.8628156885253115
761,0.051682832832584596,-0.7787080643194965
762,0.052325058484725996,-0.5600825059623658
763,0.05244775737995687,1.924365985117026
764,0.053122219301607994,1.5070111527314756
